Suburb,Address,Rooms,Type,Price,Method,SellerG,Date,Distance,Postcode,Bedroom2,Bathroom,Car,Landsize,BuildingArea,YearBuilt,CouncilArea,Lattitude,Longtitude,Regionname,Propertycount
Malvern East,17 Hyslop Pde,4,h,870000.0,S,Jellis,2016-05-28,11.2,3145.0,4.0,3.0,2.0,601.0,340.0,2009.0,Stonnington City Council,-37.8814,145.0733,Southern Metropolitan,8801.0
Malvern East,5/36 The Avenue,2,u,870000.0,SP,Marshall,2016-05-28,11.2,3145.0,2.0,1.0,1.0,143.0,94.0,1970.0,Stonnington City Council,-37.8741,145.0544,Southern Metropolitan,8801.0
Malvern East,546 Waverley Rd,3,h,870000.0,SP,Jellis,2016-05-28,11.2,3145.0,3.0,1.0,1.0,591.0,117.0,1950.0,Stonnington City Council,-37.8801,145.0724,Southern Metropolitan,8801.0
Malvern East,20a Thurso St,3,h,950000.0,VB,Jellis,2016-08-28,11.2,3145.0,3.0,1.0,1.0,288.0,132.0,1999.0,Stonnington City Council,-37.8752,145.0817,Southern Metropolitan,8801.0
Malvern East,21 Virginia Gr,3,h,1782500.0,S,Ray,2016-08-28,11.2,3145.0,3.0,1.0,2.0,615.0,126.0,1950.0,Stonnington City Council,-37.8846,145.0861,Southern Metropolitan,8801.0
Malvern East,37 Emo Rd,3,h,870000.0,S,Jellis,2016-07-30,11.2,3145.0,3.0,2.0,2.0,711.0,184.0,1890.0,Stonnington City Council,-37.8759,145.0518,Southern Metropolitan,8801.0
Malvern East,1993 Malvern Rd,3,h,870000.0,S,Marshall,2016-07-30,11.2,3145.0,3.0,1.0,2.0,578.0,155.0,1930.0,Stonnington City Council,-37.8718,145.0628,Southern Metropolitan,8801.0
Malvern East,2 Taylor Ct,5,h,870000.0,S,Fletchers,2016-07-30,11.2,3145.0,4.0,2.0,1.0,666.0,217.0,1927.0,Stonnington City Council,-37.8748,145.0657,Southern Metropolitan,8801.0
Malvern East,114 Tooronga Rd,4,h,870000.0,S,hockingstuart,2016-07-30,11.2,3145.0,3.0,2.0,2.0,472.0,208.0,2010.0,Stonnington City Council,-37.8652,145.0401,Southern Metropolitan,8801.0
Malvern East,1c Wilmot St,2,t,650000.0,S,Jellis,2016-07-30,11.2,3145.0,2.0,2.0,1.0,0.0,120.0,2015.0,Stonnington City Council,-37.8828,145.0528,Southern Metropolitan,8801.0
Maribyrnong,1/127 Raleigh Rd,3,t,870000.0,PI,Biggin,2016-09-03,8.7,3032.0,3.0,1.0,1.0,0.0,109.0,2014.0,Maribyrnong City Council,-37.7689,144.8886,Western Metropolitan,4918.0
Maribyrnong,6 Londrew Ct,3,h,975000.0,PI,Burnham,2016-12-03,8.7,3032.0,3.0,1.0,2.0,597.0,154.0,1970.0,Maribyrnong City Council,-37.763,144.8877,Western Metropolitan,4918.0
Maribyrnong,6 Kynoch La,3,t,560000.0,VB,Biggin,2016-02-04,8.7,3032.0,3.0,2.0,2.0,77.0,115.0,2004.0,Maribyrnong City Council,-37.7746,144.8798,Western Metropolitan,4918.0
Maribyrnong,408/44 Skyline Dr,1,u,870000.0,W,Pagan,2016-06-04,8.7,3032.0,1.0,1.0,1.0,0.0,58.0,2012.0,Maribyrnong City Council,-37.7853,144.8944,Western Metropolitan,4918.0
Maribyrnong,8/42 Wests Rd,2,t,355000.0,SP,Biggin,2016-06-04,8.7,3032.0,2.0,1.0,1.0,0.0,88.0,2004.0,Maribyrnong City Council,-37.7716,144.882,Western Metropolitan,4918.0
Maribyrnong,18 Blair St,3,t,550000.0,SP,Biggin,2016-05-07,8.7,3032.0,3.0,2.0,2.0,77.0,138.0,2000.0,Maribyrnong City Council,-37.7743,144.8797,Western Metropolitan,4918.0
Maribyrnong,104 Gatehouse Pl,2,u,420000.0,SP,Biggin,2016-05-07,8.7,3032.0,2.0,1.0,2.0,5661.0,103.0,1940.0,Maribyrnong City Council,-37.773,144.8806,Western Metropolitan,4918.0
Maribyrnong,8/10 Middle Rd,2,h,399000.0,S,Raine,2016-05-07,8.7,3032.0,2.0,1.0,1.0,904.0,53.0,1985.0,Maribyrnong City Council,-37.7679,144.8935,Western Metropolitan,4918.0
Maribyrnong,19 Warrs Rd,3,h,1105000.0,S,Nelson,2016-05-07,8.7,3032.0,3.0,1.0,4.0,762.0,142.0,1950.0,Maribyrnong City Council,-37.7707,144.8924,Western Metropolitan,4918.0
Maribyrnong,5 Kallara Gr,3,t,730000.0,S,Nelson,2016-11-07,8.7,3032.0,3.0,1.0,2.0,250.0,132.0,2000.0,Maribyrnong City Council,-37.7861,144.8897,Western Metropolitan,4918.0
Maribyrnong,3/6 Randall St,3,u,662500.0,S,Rendina,2016-11-07,8.7,3032.0,3.0,2.0,2.0,202.0,121.0,2006.0,Maribyrnong City Council,-37.768,144.8894,Western Metropolitan,4918.0
Maribyrnong,44 Blair St,2,t,410000.0,S,Biggin,2016-09-10,8.7,3032.0,2.0,1.0,2.0,53.0,71.0,2000.0,Maribyrnong City Council,-37.7736,144.8798,Western Metropolitan,4918.0
Maribyrnong,28 Kellaway St,3,h,920000.0,SP,Biggin,2016-09-10,8.7,3032.0,3.0,1.0,2.0,689.0,110.0,1920.0,Maribyrnong City Council,-37.7823,144.887,Western Metropolitan,4918.0
Maribyrnong,33 Newstead St,3,h,1320000.0,S,Nelson,2016-09-10,8.7,3032.0,3.0,2.0,2.0,645.0,211.0,1900.0,Maribyrnong City Council,-37.7662,144.8971,Western Metropolitan,4918.0
Maribyrnong,4 Platypus Ct,5,h,1150000.0,SP,Biggin,2016-09-10,8.7,3032.0,5.0,3.0,2.0,446.0,286.0,2002.0,Maribyrnong City Council,-37.7712,144.8763,Western Metropolitan,4918.0
Maribyrnong,302/55 Cumberland Dr,2,u,870000.0,PI,Woodards,2016-12-10,8.7,3032.0,2.0,2.0,2.0,3217.0,80.0,2011.0,Maribyrnong City Council,-37.7865,144.9008,Western Metropolitan,4918.0
Maribyrnong,12 Marin La,3,h,847000.0,S,Nelson,2016-11-12,8.7,3032.0,3.0,2.0,2.0,222.0,200.0,2002.0,Maribyrnong City Council,-37.7697,144.878,Western Metropolitan,4918.0
Maribyrnong,104/5 Ordnance Res,2,u,400000.0,SP,Biggin,2016-11-12,8.7,3032.0,2.0,1.0,2.0,3967.0,87.0,2007.0,Maribyrnong City Council,-37.7706,144.8805,Western Metropolitan,4918.0
Maribyrnong,205/7 Ordnance Res,2,u,870000.0,SP,Nelson,2016-11-12,8.7,3032.0,2.0,2.0,1.0,0.0,91.0,1930.0,Maribyrnong City Council,-37.7706,144.8798,Western Metropolitan,4918.0
Maribyrnong,1/52 Wests Rd,3,u,870000.0,PI,Biggin,2016-08-13,8.7,3032.0,3.0,2.0,2.0,0.0,74.0,2000.0,Maribyrnong City Council,-37.7716,144.882,Western Metropolitan,4918.0
Maribyrnong,26 Mitchell St,3,h,1072000.0,S,Biggin,2016-05-14,8.7,3032.0,3.0,2.0,2.0,1396.0,175.0,1955.0,Maribyrnong City Council,-37.7833,144.888,Western Metropolitan,4918.0
Maribyrnong,4/105 Raleigh Rd,2,t,510000.0,PI,Redina,2016-05-14,8.7,3032.0,2.0,2.0,1.0,176.0,142.0,2010.0,Maribyrnong City Council,-37.7693,144.8905,Western Metropolitan,4918.0
Maribyrnong,112 Edgewater Bvd,3,t,865000.0,PI,Clairmont,2016-04-16,8.7,3032.0,3.0,2.0,2.0,151.0,3.0,2010.0,Maribyrnong City Council,-37.7855,144.8958,Western Metropolitan,4918.0
Maribyrnong,3/26 Middle Rd,2,t,570000.0,S,Jas,2016-04-16,8.7,3032.0,3.0,1.0,2.0,98.0,128.0,2009.0,Maribyrnong City Council,-37.7677,144.8925,Western Metropolitan,4918.0
Maribyrnong,20/9 Fabian Ct,2,t,429000.0,S,Trimson,2017-03-18,8.7,3032.0,2.0,1.0,1.0,83.0,88.0,1980.0,Maribyrnong City Council,-37.7732,144.8927,Western Metropolitan,4918.0
Maribyrnong,23/4 Wests Rd,3,h,456000.0,SP,Raine,2017-03-18,8.7,3032.0,3.0,2.0,2.0,4977.0,95.0,2005.0,Maribyrnong City Council,-37.7737,144.8816,Western Metropolitan,4918.0
Maribyrnong,705/60 Edgewater Bvd,2,u,566000.0,S,Raine,2016-06-18,8.7,3032.0,2.0,2.0,1.0,3014.0,80.0,2012.0,Maribyrnong City Council,-37.7853,144.8944,Western Metropolitan,4918.0
Maribyrnong,19/9 Fabian Ct,2,t,408000.0,S,Nelson,2016-06-18,8.7,3032.0,2.0,1.0,1.0,85.0,84.0,1980.0,Maribyrnong City Council,-37.7732,144.8927,Western Metropolitan,4918.0
Maribyrnong,211/20 Pier La,2,u,470000.0,VB,Trimson,2016-11-19,8.7,3032.0,2.0,2.0,1.0,0.0,79.0,2011.0,Maribyrnong City Council,-37.7853,144.8999,Western Metropolitan,4918.0
Maribyrnong,6/4 Belvedere Cl,3,h,780000.0,VB,Nelson,2016-05-22,8.7,3032.0,3.0,3.0,2.0,173.0,184.0,2000.0,Maribyrnong City Council,-37.773,144.8947,Western Metropolitan,4918.0
Maribyrnong,28 Blair St,2,t,440000.0,PI,Rendina,2016-08-22,8.7,3032.0,2.0,1.0,2.0,54.0,85.0,2000.0,Maribyrnong City Council,-37.774,144.8797,Western Metropolitan,4918.0
Maribyrnong,2 Murnong St,4,h,1048700.0,SP,Brad,2016-04-23,8.7,3032.0,3.0,2.0,2.0,452.0,245.0,1999.0,Maribyrnong City Council,-37.774,144.877,Western Metropolitan,4918.0
Maribyrnong,28 Blair St,2,t,400000.0,PI,Rendina,2016-09-24,8.7,3032.0,2.0,1.0,2.0,54.0,85.0,2000.0,Maribyrnong City Council,-37.774,144.8797,Western Metropolitan,4918.0
Maribyrnong,33 River St,4,h,1215000.0,S,Raine,2016-09-24,8.7,3032.0,4.0,3.0,4.0,613.0,142.0,1950.0,Maribyrnong City Council,-37.7799,144.8879,Western Metropolitan,4918.0
Maribyrnong,23 Duffy St,4,h,1180000.0,SP,Maddison,2017-02-25,8.7,3032.0,4.0,3.0,2.0,688.0,166.0,1960.0,Maribyrnong City Council,-37.7713,144.8937,Western Metropolitan,4918.0
Maribyrnong,9 Lyric St,4,h,1117000.0,S,Sweeney,2017-02-25,8.7,3032.0,4.0,3.0,2.0,325.0,207.0,2005.0,Maribyrnong City Council,-37.7822,144.8922,Western Metropolitan,4918.0
Maribyrnong,4/47 Middle Rd,2,u,420000.0,S,Alexkarbon,2017-02-25,8.7,3032.0,2.0,1.0,1.0,0.0,68.0,1970.0,Maribyrnong City Council,-37.7678,144.8899,Western Metropolitan,4918.0
Maribyrnong,329 Gordon St,4,h,770000.0,SP,Jas,2016-07-26,8.7,3032.0,4.0,2.0,2.0,215.0,231.0,2000.0,Maribyrnong City Council,-37.7817,144.8916,Western Metropolitan,4918.0
Maribyrnong,7 Pridham St,5,h,1151000.0,S,Biggin,2016-06-27,8.7,3032.0,5.0,2.0,5.0,694.0,232.0,1950.0,Maribyrnong City Council,-37.7819,144.8901,Western Metropolitan,4918.0
Maribyrnong,66 Raleigh Rd,3,h,907000.0,S,Raine,2016-11-27,8.7,3032.0,3.0,1.0,2.0,678.0,124.0,1950.0,Maribyrnong City Council,-37.769,144.8935,Western Metropolitan,4918.0
Maribyrnong,110/44 Skyline Dr,2,u,570000.0,PI,McDonald,2016-11-27,8.7,3032.0,2.0,2.0,1.0,3014.0,204.0,2012.0,Maribyrnong City Council,-37.7853,144.8944,Western Metropolitan,4918.0
Maribyrnong,75 Edgewater Bvd,3,h,820000.0,PI,Biggin,2016-05-28,8.7,3032.0,3.0,2.0,2.0,203.0,160.0,2006.0,Maribyrnong City Council,-37.7853,144.8972,Western Metropolitan,4918.0
Maribyrnong,39 Kellaway St,3,h,940000.0,S,Jas,2016-05-28,8.7,3032.0,3.0,1.0,1.0,695.0,141.0,1940.0,Maribyrnong City Council,-37.7825,144.886,Western Metropolitan,4918.0
Maribyrnong,31 Monash St,4,h,1030000.0,S,Jas,2016-05-28,8.7,3032.0,4.0,2.0,1.0,573.0,196.0,1925.0,Maribyrnong City Council,-37.7844,144.8876,Western Metropolitan,4918.0
Maribyrnong,4/28 Wests Rd,2,u,870000.0,SN,Barry,2016-05-28,8.7,3032.0,2.0,1.0,1.0,0.0,99.0,2000.0,Maribyrnong City Council,-37.7716,144.882,Western Metropolitan,4918.0
Maribyrnong,6 Ibis Pl,4,h,1230000.0,SP,Biggin,2016-08-28,8.7,3032.0,3.0,3.0,2.0,270.0,215.0,2009.0,Maribyrnong City Council,-37.7847,144.8962,Western Metropolitan,4918.0
Maribyrnong,12 Ibis Pl,3,h,884500.0,S,Jellis,2016-07-30,8.7,3032.0,3.0,2.0,2.0,211.0,234.0,2005.0,Maribyrnong City Council,-37.7848,144.8969,Western Metropolitan,4918.0
Maribyrnong,21 Mitchell St,3,h,820000.0,VB,Biggin,2016-07-30,8.7,3032.0,3.0,1.0,4.0,578.0,176.0,2006.0,Maribyrnong City Council,-37.7837,144.8887,Western Metropolitan,4918.0
Melbourne,19/562 Little Bourke St,1,u,870000.0,PI,Harcourts,2016-09-03,2.8,3000.0,1.0,1.0,1.0,0.0,53.0,1900.0,Melbourne City Council,-37.8152,144.9557,Northern Metropolitan,17496.0
Melbourne,2306/265 Exhibition St,2,u,780000.0,SP,Galldon,2016-06-04,2.8,3000.0,2.0,2.0,1.0,0.0,85.0,1997.0,Melbourne City Council,-37.8095,144.9691,Northern Metropolitan,17496.0
Melbourne,1501/87 Franklin St,2,u,535000.0,S,HAR,2016-05-07,2.8,3000.0,2.0,1.0,1.0,0.0,84.0,2001.0,Melbourne City Council,-37.808,144.9617,Northern Metropolitan,17496.0
Melbourne,1108/318 Little Lonsdale St,1,u,870000.0,PI,Pagan,2016-05-07,2.8,3000.0,1.0,1.0,1.0,0.0,54.0,2001.0,Melbourne City Council,-37.8116,144.9603,Northern Metropolitan,17496.0
Melbourne,2801/639 Lonsdale St,2,u,870000.0,PI,HAR,2016-05-07,2.8,3000.0,2.0,1.0,0.0,0.0,54.0,2014.0,Melbourne City Council,-37.8156,144.9531,Northern Metropolitan,17496.0
Melbourne,3811/80 Abeckett St,2,u,450000.0,VB,MICM,2016-11-07,2.8,3000.0,2.0,1.0,1.0,0.0,55.0,2014.0,Melbourne City Council,-37.8091,144.9609,Northern Metropolitan,17496.0
Melbourne,104/99 Abeckett St,1,u,870000.0,W,Greg,2016-11-07,2.8,3000.0,1.0,1.0,0.0,944.0,43.0,1934.0,Melbourne City Council,-37.8095,144.9607,Northern Metropolitan,17496.0
Melbourne,405/270 King St,2,u,360000.0,VB,LITTLE,2016-11-07,2.8,3000.0,2.0,1.0,0.0,0.0,66.0,1974.0,Melbourne City Council,-37.8138,144.9548,Northern Metropolitan,17496.0
Melbourne,805/300 Swanston St,2,u,665000.0,S,Purplebricks,2016-11-07,2.8,3000.0,2.0,1.0,1.0,0.0,80.0,2004.0,Melbourne City Council,-37.8106,144.9646,Northern Metropolitan,17496.0
Melbourne,1615/250 Elizabeth St,1,u,386000.0,S,Dingle,2016-09-10,2.8,3000.0,1.0,1.0,0.0,0.0,64.0,1976.0,Melbourne City Council,-37.8127,144.9627,Northern Metropolitan,17496.0
Melbourne,49/2 Exhibition St,1,u,659000.0,S,Harcourts,2016-09-10,2.8,3000.0,1.0,1.0,1.0,0.0,59.0,2006.0,Melbourne City Council,-37.8157,144.9727,Northern Metropolitan,17496.0
Melbourne,2905/639 Lonsdale St,2,u,870000.0,PI,Barry,2016-12-10,2.8,3000.0,2.0,1.0,1.0,0.0,63.0,2014.0,Melbourne City Council,-37.8156,144.9531,Northern Metropolitan,17496.0
Melbourne,2304/620 Collins St,2,u,870000.0,PI,Harcourts,2017-02-11,2.8,3000.0,2.0,1.0,1.0,0.0,65.0,2002.0,Melbourne City Council,-37.8188,144.9544,Northern Metropolitan,17496.0
Melbourne,2111/620 Collins St,2,u,545000.0,SP,Greg,2016-11-12,2.8,3000.0,2.0,1.0,1.0,0.0,67.0,2002.0,Melbourne City Council,-37.8188,144.9544,Northern Metropolitan,17496.0
Melbourne,2206/60 Market St,1,u,450000.0,VB,Dingle,2016-11-12,2.8,3000.0,1.0,1.0,0.0,0.0,57.0,1960.0,Melbourne City Council,-37.8178,144.9607,Northern Metropolitan,17496.0
Melbourne,308/16 Liverpool St,1,u,432000.0,S,LITTLE,2016-08-13,2.8,3000.0,1.0,1.0,1.0,0.0,51.0,2005.0,Melbourne City Council,-37.8111,144.9715,Northern Metropolitan,17496.0
Melbourne,215/39 Lonsdale St,2,u,870000.0,PI,Greg,2016-05-14,2.8,3000.0,2.0,1.0,0.0,0.0,37.0,2003.0,Melbourne City Council,-37.8099,144.9711,Northern Metropolitan,17496.0
Melbourne,901/265 Exhibition St,3,u,750000.0,S,Greg,2016-10-15,2.8,3000.0,3.0,2.0,1.0,0.0,122.0,1998.0,Melbourne City Council,-37.8095,144.9691,Northern Metropolitan,17496.0
Melbourne,208/108 Flinders St,1,u,375000.0,PI,LITTLE,2016-10-15,2.8,3000.0,1.0,1.0,0.0,1414.0,47.0,2014.0,Melbourne City Council,-37.8161,144.9712,Northern Metropolitan,17496.0
Melbourne,33/300 King St,1,u,680000.0,S,MICM,2016-09-17,2.8,3000.0,1.0,1.0,2.0,0.0,102.0,1965.0,Melbourne City Council,-37.8132,144.9545,Northern Metropolitan,17496.0
Melbourne,1001/639 Little Bourke St,2,u,470000.0,VB,Greg,2017-03-18,2.8,3000.0,2.0,1.0,2.0,0.0,55.0,1917.0,Melbourne City Council,-37.816,144.9535,Northern Metropolitan,17496.0
Melbourne,903/16 Liverpool St,1,u,870000.0,W,Greg,2017-03-18,2.8,3000.0,1.0,1.0,1.0,704.0,52.0,2005.0,Melbourne City Council,-37.8111,144.9715,Northern Metropolitan,17496.0
Melbourne,715/300 Swanston St,2,u,483000.0,S,Greg,2017-03-18,2.8,3000.0,1.0,1.0,1.0,0.0,68.0,2004.0,Melbourne City Council,-37.8106,144.9646,Northern Metropolitan,17496.0
Melbourne,32/2 Exhibition St,1,u,700000.0,VB,Castran,2016-11-19,2.8,3000.0,1.0,1.0,1.0,0.0,64.0,1920.0,Melbourne City Council,-37.8157,144.9727,Northern Metropolitan,17496.0
Melbourne,17/180 Little Collins St,2,u,870000.0,SN,LITTLE,2016-11-19,2.8,3000.0,2.0,1.0,1.0,0.0,73.0,1890.0,Melbourne City Council,-37.8139,144.9679,Northern Metropolitan,17496.0
Melbourne,1206/483 Swanston St,2,u,520000.0,VB,Greg,2016-11-19,2.8,3000.0,1.0,1.0,1.0,4051.0,68.0,2005.0,Melbourne City Council,-37.8072,144.9623,Northern Metropolitan,17496.0
Melbourne,303/166 Flinders St,1,u,440000.0,S,Harcourts,2016-08-22,2.8,3000.0,1.0,1.0,1.0,0.0,65.0,1920.0,Melbourne City Council,-37.8168,144.9691,Northern Metropolitan,17496.0
Melbourne,507/325 Collins St,2,u,733000.0,S,MICM,2016-09-24,2.8,3000.0,2.0,2.0,1.0,0.0,94.0,1965.0,Melbourne City Council,-37.8166,144.9635,Northern Metropolitan,17496.0
Melbourne,804/394 Collins St,2,u,870000.0,VB,Greg,2016-05-28,2.8,3000.0,2.0,2.0,2.0,0.0,78.0,1876.0,Melbourne City Council,-37.8168,144.9612,Northern Metropolitan,17496.0
Melbourne,1003/265 Exhibition St,3,u,760000.0,S,hockingstuart,2016-05-28,2.8,3000.0,2.0,2.0,1.0,0.0,89.0,1997.0,Melbourne City Council,-37.8095,144.9691,Northern Metropolitan,17496.0
Melbourne,202/639 Lonsdale St,2,u,870000.0,VB,Greg,2016-05-28,2.8,3000.0,2.0,2.0,1.0,0.0,75.0,2014.0,Melbourne City Council,-37.8156,144.9531,Northern Metropolitan,17496.0
Melbourne,103/565 Flinders St,2,u,360000.0,VB,Dingle,2016-08-28,2.8,3000.0,1.0,1.0,1.0,1136.0,69.0,2009.0,Melbourne City Council,-37.8211,144.9559,Northern Metropolitan,17496.0
Middle Park,2/61 Canterbury Rd,2,u,535000.0,S,hockingstuart,2016-06-04,4.1,3206.0,2.0,1.0,1.0,760.0,58.0,1930.0,Port Phillip City Council,-37.8474,144.9625,Southern Metropolitan,2019.0
Middle Park,337 Danks St,5,h,870000.0,SP,Marshall,2016-09-10,4.1,3206.0,5.0,5.0,2.0,557.0,315.0,1910.0,Port Phillip City Council,-37.8505,144.9582,Southern Metropolitan,2019.0
Middle Park,6/82 Patterson St,2,u,700000.0,SP,Greg,2016-04-16,4.1,3206.0,2.0,1.0,1.0,0.0,67.0,1970.0,Port Phillip City Council,-37.8556,144.9669,Southern Metropolitan,2019.0
Middle Park,319 Richardson St,5,h,870000.0,SN,Greg,2016-06-18,4.1,3206.0,3.0,2.0,1.0,305.0,220.0,1900.0,Port Phillip City Council,-37.8527,144.9674,Southern Metropolitan,2019.0
Middle Park,15 Fraser St,2,h,1025000.0,S,Marshall,2016-04-23,4.1,3206.0,2.0,1.0,0.0,123.0,73.0,1910.0,Port Phillip City Council,-37.8551,144.968,Southern Metropolitan,2019.0
Middle Park,82 Hambleton St,3,h,1500000.0,VB,Cayzer,2016-06-27,4.1,3206.0,3.0,2.0,1.0,151.0,165.0,1880.0,Port Phillip City Council,-37.847,144.9594,Southern Metropolitan,2019.0
Middle Park,98 Harold St,2,h,1630000.0,SP,Marshall,2016-11-27,4.1,3206.0,2.0,1.0,0.0,152.0,113.0,1915.0,Port Phillip City Council,-37.8513,144.9586,Southern Metropolitan,2019.0
Middle Park,87 Carter St,3,h,870000.0,S,Greg,2016-07-30,4.1,3206.0,3.0,2.0,0.0,133.0,140.0,1900.0,Port Phillip City Council,-37.847,144.9615,Southern Metropolitan,2019.0
Mont Albert,371 Elgar Rd,2,h,1320000.0,SP,Lindellas,2016-09-03,11.8,3127.0,2.0,1.0,1.0,613.0,115.0,1950.0,Boroondara City Council,-37.8238,145.1135,Eastern Metropolitan,2079.0
Mont Albert,50/781 Whitehorse Rd,2,u,750000.0,S,RW,2016-02-04,11.8,3127.0,2.0,2.0,2.0,0.0,80.0,2003.0,Boroondara City Council,-37.8161,145.1098,Eastern Metropolitan,2079.0
Mont Albert,7A Lightfoot St,4,h,870000.0,S,Marshall,2017-03-04,11.8,3127.0,4.0,3.0,2.0,435.0,235.0,2005.0,Boroondara City Council,-37.8134,145.1047,Eastern Metropolitan,2079.0
Mont Albert,2 Gawler Ct,5,h,870000.0,S,Fletchers,2016-06-04,11.8,3127.0,5.0,2.0,2.0,944.0,300.0,1907.0,Boroondara City Council,-37.8143,145.1102,Eastern Metropolitan,2079.0
Mont Albert,4/30 Kenmare St,5,h,1400000.0,PI,Marshall,2016-12-10,11.8,3127.0,5.0,4.0,2.0,355.0,25.0,1979.0,Boroondara City Council,-37.812,145.1074,Eastern Metropolitan,2079.0
Mont Albert,9 Hotham Ct,4,h,870000.0,SP,Marshall,2016-08-13,11.8,3127.0,3.0,2.0,3.0,793.0,234.0,1940.0,Boroondara City Council,-37.8124,145.1088,Eastern Metropolitan,2079.0
Mont Albert,28 Lorne Pde,3,h,870000.0,S,Fletchers,2016-05-14,11.8,3127.0,3.0,1.0,0.0,697.0,109.0,1920.0,Boroondara City Council,-37.8219,145.1027,Eastern Metropolitan,2079.0
Mont Albert,7/27 High St,3,t,1310000.0,S,Fletchers,2016-10-15,11.8,3127.0,3.0,2.0,2.0,330.0,148.0,2001.0,Boroondara City Council,-37.8167,145.107,Eastern Metropolitan,2079.0
Mont Albert,6 Serpentine St,5,h,1815000.0,S,Jellis,2016-11-19,11.8,3127.0,5.0,1.0,0.0,711.0,207.0,1950.0,Boroondara City Council,-37.8195,145.1134,Eastern Metropolitan,2079.0
Mont Albert,53/781 Whitehorse Rd,2,u,725000.0,VB,Jellis,2016-11-19,11.8,3127.0,2.0,2.0,2.0,0.0,116.0,2005.0,Boroondara City Council,-37.8161,145.1098,Eastern Metropolitan,2079.0
Mont Albert,26 Serpentine St,3,t,1200000.0,S,Jellis,2016-06-27,11.8,3127.0,3.0,2.0,2.0,255.0,152.0,2000.0,Boroondara City Council,-37.8192,145.111,Eastern Metropolitan,2079.0
Mont Albert,47 Zetland Rd,3,h,1564000.0,S,Jellis,2016-11-27,11.8,3127.0,3.0,2.0,2.0,640.0,117.0,1950.0,Boroondara City Council,-37.8173,145.1123,Eastern Metropolitan,2079.0
Mont Albert,11/781 Whitehorse Rd,2,u,520000.0,VB,hockingstuart,2016-05-28,11.8,3127.0,2.0,1.0,1.0,0.0,92.0,2005.0,Boroondara City Council,-37.8161,145.1098,Eastern Metropolitan,2079.0
Moonee Ponds,504/26 Shuter St,3,u,670000.0,S,Nelson,2016-09-03,6.9,3039.0,3.0,2.0,2.0,0.0,120.0,2000.0,Moonee Valley City Council,-37.7672,144.9209,Western Metropolitan,6232.0
Moonee Ponds,21A Scotia St,3,h,1055000.0,S,Nelson,2016-12-03,6.9,3039.0,3.0,2.0,2.0,0.0,189.0,2009.0,Moonee Valley City Council,-37.7688,144.9054,Western Metropolitan,6232.0
Moonee Ponds,5/40 Young St,2,u,348000.0,S,Nelson,2016-12-03,6.9,3039.0,2.0,1.0,1.0,0.0,63.0,2007.0,Moonee Valley City Council,-37.7677,144.9221,Western Metropolitan,6232.0
Moonee Ponds,69 Aberfeldie St,4,h,1780000.0,S,Brad,2017-03-04,6.9,3039.0,4.0,3.0,2.0,615.0,201.0,1920.0,Moonee Valley City Council,-37.7617,144.9052,Western Metropolitan,6232.0
Moonee Ponds,43 Chaucer St,3,h,1440000.0,S,Nelson,2017-03-04,6.9,3039.0,3.0,2.0,1.0,287.0,196.0,1880.0,Moonee Valley City Council,-37.7698,144.9214,Western Metropolitan,6232.0
Moonee Ponds,119 Eglinton St,3,h,870000.0,SP,McDonald,2017-03-04,6.9,3039.0,3.0,1.0,1.0,310.0,155.0,1900.0,Moonee Valley City Council,-37.7685,144.9106,Western Metropolitan,6232.0
Moonee Ponds,14 Scotia St,4,h,1225000.0,SP,Nelson,2017-03-04,6.9,3039.0,4.0,1.0,1.0,388.0,120.0,1920.0,Moonee Valley City Council,-37.7692,144.9057,Western Metropolitan,6232.0
Moonee Ponds,5 Bent St,4,h,1445000.0,S,Nelson,2016-05-07,6.9,3039.0,3.0,3.0,2.0,384.0,178.0,1920.0,Moonee Valley City Council,-37.7617,144.9272,Western Metropolitan,6232.0
Moonee Ponds,82 Argyle St,3,h,990000.0,PI,Hodges,2016-11-07,6.9,3039.0,3.0,1.0,2.0,328.0,107.0,1900.0,Moonee Valley City Council,-37.7658,144.9077,Western Metropolitan,6232.0
Moonee Ponds,76 Argyle St,3,h,1550000.0,SP,Brad,2016-10-08,6.9,3039.0,3.0,2.0,3.0,477.0,258.0,2014.0,Moonee Valley City Council,-37.7661,144.9076,Western Metropolitan,6232.0
Moonee Ponds,25 Buckley St,3,h,1170000.0,S,Re,2016-10-08,6.9,3039.0,3.0,1.0,1.0,443.0,102.0,1930.0,Moonee Valley City Council,-37.7585,144.928,Western Metropolitan,6232.0
Moonee Ponds,101 Holmes Rd,4,h,1120000.0,VB,Nelson,2016-10-08,6.9,3039.0,4.0,1.0,1.0,571.0,138.0,1915.0,Moonee Valley City Council,-37.7659,144.9116,Western Metropolitan,6232.0
Moonee Ponds,4 Addison St,4,h,1530000.0,S,Jellis,2016-09-10,6.9,3039.0,3.0,2.0,1.0,431.0,152.0,1906.0,Moonee Valley City Council,-37.7702,144.9268,Western Metropolitan,6232.0
Moonee Ponds,1/31 Holberg St,3,h,832000.0,S,Jellis,2016-09-10,6.9,3039.0,3.0,2.0,2.0,214.0,111.0,1997.0,Moonee Valley City Council,-37.7709,144.9334,Western Metropolitan,6232.0
